,m,eps,time,algo,type
2420,91400,0.04,0.6052629947662354,psp,rademacher
2421,1800,0.04,0.01007986068725586,psp,hoeffding
2422,55800,0.04,0.6584620475769043,ps,rademacher
2423,1800,0.04,0.010097980499267578,ps,hoeffding
2424,92200,0.04,0.6287510395050049,psp,rademacher
2425,1800,0.04,0.012038230895996094,psp,hoeffding
2426,113400,0.04,1.388650894165039,ps,rademacher
2427,1800,0.04,0.009927034378051758,ps,hoeffding
2428,51600,0.04,0.2253260612487793,psp,rademacher
2429,1800,0.04,0.00951385498046875,psp,hoeffding
2430,113400,0.04,1.0139641761779785,ps,rademacher
2431,1800,0.04,0.00977778434753418,ps,hoeffding
2432,47000,0.04,0.27440404891967773,psp,rademacher
2433,1800,0.04,0.009997129440307617,psp,hoeffding
2434,228600,0.04,2.428089141845703,ps,rademacher
2435,1800,0.04,0.006459951400756836,ps,hoeffding
2436,93600,0.04,0.6614260673522949,psp,rademacher
2437,1800,0.04,0.00984501838684082,psp,hoeffding
2438,459000,0.04,4.169512987136841,ps,rademacher
2439,1800,0.04,0.004917144775390625,ps,hoeffding
2440,47500,0.04,0.231658935546875,psp,rademacher
2441,1800,0.04,0.006658077239990234,psp,hoeffding
2442,919800,0.04,7.840764284133911,ps,rademacher
2443,1800,0.04,0.009855270385742188,ps,hoeffding
2444,94000,0.04,0.40311598777770996,psp,rademacher
2445,1800,0.04,0.007500886917114258,psp,hoeffding
2446,228600,0.04,2.020578145980835,ps,rademacher
2447,1800,0.04,0.01306605339050293,ps,hoeffding
2448,186900,0.04,0.8924410343170166,psp,rademacher
2449,1800,0.04,0.01490473747253418,psp,hoeffding
2450,228600,0.04,1.8106191158294678,ps,rademacher
2451,1800,0.04,0.010653972625732422,ps,hoeffding
2452,181400,0.04,0.8313138484954834,psp,rademacher
2453,1800,0.04,0.013485908508300781,psp,hoeffding
2454,228600,0.04,1.8601000308990479,ps,rademacher
2455,1800,0.04,0.01032400131225586,ps,hoeffding
2456,92900,0.04,0.4154360294342041,psp,rademacher
2457,1800,0.04,0.010983943939208984,psp,hoeffding
2458,459000,0.04,3.526750087738037,ps,rademacher
2459,1800,0.04,0.009766817092895508,ps,hoeffding
2460,52600,0.04,0.2268819808959961,psp,rademacher
2461,1800,0.04,0.007120847702026367,psp,hoeffding
2462,919800,0.04,7.586473226547241,ps,rademacher
2463,1800,0.04,0.009793996810913086,ps,hoeffding
2464,47900,0.04,0.1976320743560791,psp,rademacher
2465,1800,0.04,0.008529186248779297,psp,hoeffding
2466,919800,0.04,7.2915198802948,ps,rademacher
2467,1800,0.04,0.00988912582397461,ps,hoeffding
2468,98200,0.04,0.41852688789367676,psp,rademacher
2469,1800,0.04,0.008678913116455078,psp,hoeffding
2470,113400,0.04,0.9034109115600586,ps,rademacher
2471,1800,0.04,0.006023883819580078,ps,hoeffding
2472,92200,0.04,0.36533212661743164,psp,rademacher
2473,1800,0.04,0.007933855056762695,psp,hoeffding
2474,459000,0.04,3.66117525100708,ps,rademacher
2475,1800,0.04,0.004954099655151367,ps,hoeffding
2476,92500,0.04,0.4285581111907959,psp,rademacher
2477,1800,0.04,0.006814241409301758,psp,hoeffding
2478,55800,0.04,0.4125092029571533,ps,rademacher
2479,1800,0.04,0.0049970149993896484,ps,hoeffding
2480,49000,0.04,0.19836878776550293,psp,rademacher
2481,1800,0.04,0.007650852203369141,psp,hoeffding
2482,459000,0.04,3.6167290210723877,ps,rademacher
2483,1800,0.04,0.004925966262817383,ps,hoeffding
2484,47400,0.04,0.18041706085205078,psp,rademacher
2485,1800,0.04,0.009926319122314453,psp,hoeffding
2486,228600,0.04,1.817795753479004,ps,rademacher
2487,1800,0.04,0.005088090896606445,ps,hoeffding
