,m,eps,time,algo,type
2918,2400,0.03,0.02099609375,ps,hoeffding
2919,2400,0.03,0.024744272232055664,psp,hoeffding
2920,151200,0.03,2.820342779159546,ps,rademacher
2921,2400,0.03,0.016544103622436523,ps,hoeffding
2922,43400,0.03,0.439939022064209,psp,rademacher
2923,2400,0.03,0.024139881134033203,psp,hoeffding
2924,1226400,0.03,23.903455018997192,ps,rademacher
2925,2400,0.03,0.018675804138183594,ps,hoeffding
2926,336800,0.03,3.412423849105835,psp,rademacher
2927,2400,0.03,0.029050111770629883,psp,hoeffding
2928,1226400,0.03,23.89191508293152,ps,rademacher
2929,2400,0.03,0.023056983947753906,ps,hoeffding
2930,335700,0.03,3.4177701473236084,psp,rademacher
2931,2400,0.03,0.028860092163085938,psp,hoeffding
2932,74400,0.03,1.3551061153411865,ps,rademacher
2933,2400,0.03,0.023562908172607422,ps,hoeffding
2934,334600,0.03,3.3805601596832275,psp,rademacher
2935,2400,0.03,0.03672337532043457,psp,hoeffding
2936,304800,0.03,5.865019083023071,ps,rademacher
2937,2400,0.03,0.014901876449584961,ps,hoeffding
2938,174600,0.03,1.7423169612884521,psp,rademacher
2939,2400,0.03,0.026988983154296875,psp,hoeffding
2940,304800,0.03,5.80504298210144,ps,rademacher
2941,2400,0.03,0.030302047729492188,ps,hoeffding
2942,175000,0.03,1.7496540546417236,psp,rademacher
2943,2400,0.03,0.01779794692993164,psp,hoeffding
2944,304800,0.03,5.798376798629761,ps,rademacher
2945,2400,0.03,0.022378921508789062,ps,hoeffding
2946,2400,0.03,0.020770788192749023,psp,hoeffding
2947,304800,0.03,5.84847092628479,ps,rademacher
2948,2400,0.03,0.022964954376220703,ps,hoeffding
2949,2400,0.03,0.021628856658935547,psp,hoeffding
2950,304800,0.03,5.760810852050781,ps,rademacher
2951,2400,0.03,0.02695775032043457,ps,hoeffding
2952,170600,0.03,1.7229387760162354,psp,rademacher
2953,2400,0.03,0.015429973602294922,psp,hoeffding
2954,612000,0.03,11.899803876876831,ps,rademacher
2955,2400,0.03,0.01464080810546875,ps,hoeffding
2956,168800,0.03,1.6995582580566406,psp,rademacher
2957,2400,0.03,0.020169973373413086,psp,hoeffding
2958,612000,0.03,11.795201063156128,ps,rademacher
2959,2400,0.03,0.027211904525756836,ps,hoeffding
2960,85200,0.03,0.8636090755462646,psp,rademacher
2961,2400,0.03,0.023091793060302734,psp,hoeffding
2962,612000,0.03,11.84459900856018,ps,rademacher
2963,2400,0.03,0.03332209587097168,ps,hoeffding
